id,product_id,sku,color,url,gallery_photos,technical_photos,source
2028,528,GN_2028,Standard,https://www.grandinetti.it/en/prodotto/1b2/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/1B2.jpg""]",[],grandinetti
2029,529,GN_2029,Standard,https://www.grandinetti.it/en/prodotto/4b4/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/4B4.jpg""]",[],grandinetti
2030,530,GN_2030,Standard,https://www.grandinetti.it/en/prodotto/4f4/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/4F4.jpg""]",[],grandinetti
2031,531,GN_2031,Standard,https://www.grandinetti.it/en/prodotto/4i6/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/4I6.jpg""]",[],grandinetti
2032,532,GN_2032,Standard,https://www.grandinetti.it/en/prodotto/7c4/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/7C4.jpg""]",[],grandinetti
2033,533,GN_2033,Standard,https://www.grandinetti.it/en/prodotto/7h1/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/7H1.jpg""]",[],grandinetti
2034,534,GN_2034,Standard,https://www.grandinetti.it/en/prodotto/8i1/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/8I1.jpg""]",[],grandinetti
2035,535,GN_2035,Standard,https://www.grandinetti.it/en/prodotto/8i2/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/8I2.jpg""]",[],grandinetti
2036,536,GN_2036,Standard,https://www.grandinetti.it/en/prodotto/14b6/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/14B6.jpg""]",[],grandinetti
2037,537,GN_2037,Standard,https://www.grandinetti.it/en/prodotto/201-arlecchino-donna/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/201-arlecchino-donna.jpg""]",[],grandinetti
2038,538,GN_2038,Standard,https://www.grandinetti.it/en/prodotto/203-giallo-siena/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/203-giallo-siena.jpg""]",[],grandinetti
2039,539,GN_2039,Standard,https://www.grandinetti.it/en/prodotto/205-corallo/,"[""https://www.grandinetti.it/wp-content/uploads/2025/09/205-corallo.jpg""]",[],grandinetti
2040,540,GN_2040,Standard,https://www.grandinetti.it/en/prodotto/208-san-giuliano/,"[""https://www.grandinetti.it/wp-content/uploads/2025/09/208-san-giuliano.jpg""]",[],grandinetti
2041,541,GN_2041,Standard,https://www.grandinetti.it/en/prodotto/212-arcobaleno/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/212-arcobaleno.jpg""]",[],grandinetti
2042,542,GN_2042,Standard,https://www.grandinetti.it/en/prodotto/214-grigio-venato/,"[""https://www.grandinetti.it/wp-content/uploads/2025/09/214-grigio-venato.jpg""]",[],grandinetti
2043,543,GN_2043,Standard,https://www.grandinetti.it/en/prodotto/304-carrara-dorato/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/304_carrara_dorato_60.jpg""]",[],grandinetti
2044,544,GN_2044,Standard,https://www.grandinetti.it/en/prodotto/310-nero-ombrato/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/310_nero_ombrato_60.jpg""]",[],grandinetti
2045,545,GN_2045,Standard,https://www.grandinetti.it/en/prodotto/nv1-cipolla/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/nv1-cipolla.jpg""]",[],grandinetti
2046,546,GN_2046,Standard,https://www.grandinetti.it/en/prodotto/nv2-agave/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/nv2-agave.jpg""]",[],grandinetti
2047,547,GN_2047,Standard,https://www.grandinetti.it/en/prodotto/nv4-pera/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/nv4-pera.jpg""]",[],grandinetti
2048,548,GN_2048,Standard,https://www.grandinetti.it/en/prodotto/1a4/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/1A4.jpg""]",[],grandinetti
2049,549,GN_2049,Standard,https://www.grandinetti.it/en/prodotto/1d2/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/1D2.jpg""]",[],grandinetti
2050,550,GN_2050,Standard,https://www.grandinetti.it/en/prodotto/1d6/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/1D6.jpg""]",[],grandinetti
2051,551,GN_2051,Standard,https://www.grandinetti.it/en/prodotto/1f2/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/1F2.jpg""]",[],grandinetti
2052,552,GN_2052,Standard,https://www.grandinetti.it/en/prodotto/1f3/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/1F3.jpg""]",[],grandinetti
2053,553,GN_2053,Standard,https://www.grandinetti.it/en/prodotto/1g1/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/1G1.jpg""]",[],grandinetti
2054,554,GN_2054,Standard,https://www.grandinetti.it/en/prodotto/1g2/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/1G2.jpg""]",[],grandinetti
2055,555,GN_2055,Standard,https://www.grandinetti.it/en/prodotto/1i5/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/1I5.jpg""]",[],grandinetti
2056,556,GN_2056,Standard,https://www.grandinetti.it/en/prodotto/2b5/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/2B5.jpg""]",[],grandinetti
2057,557,GN_2057,Standard,https://www.grandinetti.it/en/prodotto/2b3/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/2B3.jpg""]",[],grandinetti
2058,558,GN_2058,Standard,https://www.grandinetti.it/en/prodotto/2c6/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/2C6.jpg""]",[],grandinetti
2059,559,GN_2059,Standard,https://www.grandinetti.it/en/prodotto/4h3/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/4H3.jpg""]",[],grandinetti
2060,560,GN_2060,Standard,https://www.grandinetti.it/en/prodotto/8d4/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/8D4.jpg""]",[],grandinetti
2061,561,GN_2061,Standard,https://www.grandinetti.it/en/prodotto/8e6/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/8E6.jpg""]",[],grandinetti
2062,562,GN_2062,Standard,https://www.grandinetti.it/en/prodotto/8g1/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/8G1.jpg""]",[],grandinetti
2063,563,GN_2063,Standard,https://www.grandinetti.it/en/prodotto/8g3/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/8G3.jpg""]",[],grandinetti
2064,564,GN_2064,Standard,https://www.grandinetti.it/en/prodotto/8h2/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/8H2.jpg""]",[],grandinetti
2065,565,GN_2065,Standard,https://www.grandinetti.it/en/prodotto/8i6/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/8I6.jpg""]",[],grandinetti
2066,566,GN_2066,Standard,https://www.grandinetti.it/en/prodotto/8h5/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/8H5.jpg""]",[],grandinetti
2067,567,GN_2067,Standard,https://www.grandinetti.it/en/prodotto/9f4/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/9F4.jpg""]",[],grandinetti
2068,568,GN_2068,Standard,https://www.grandinetti.it/en/prodotto/9f3/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/9F3.jpg""]",[],grandinetti
2069,569,GN_2069,Standard,https://www.grandinetti.it/en/prodotto/2d6/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/2D6.jpg""]",[],grandinetti
2070,570,GN_2070,Standard,https://www.grandinetti.it/en/prodotto/2f3/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/2F3.jpg""]",[],grandinetti
2071,571,GN_2071,Standard,https://www.grandinetti.it/en/prodotto/2f6/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/2F6.jpg""]",[],grandinetti
2072,572,GN_2072,Standard,https://www.grandinetti.it/en/prodotto/2f5/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/2F5.jpg""]",[],grandinetti
2073,573,GN_2073,Standard,https://www.grandinetti.it/en/prodotto/2f4/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/2F4.jpg""]",[],grandinetti
2074,574,GN_2074,Standard,https://www.grandinetti.it/en/prodotto/8a3/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/8A3.jpg""]",[],grandinetti
2075,575,GN_2075,Standard,https://www.grandinetti.it/en/prodotto/13h3/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/13H3.jpg""]",[],grandinetti
2076,576,GN_2076,Standard,https://www.grandinetti.it/en/prodotto/14d6/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/14D6.jpg""]",[],grandinetti
2077,577,GN_2077,Standard,https://www.grandinetti.it/en/prodotto/15c5/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/15C5.jpg""]",[],grandinetti
2078,578,GN_2078,Standard,https://www.grandinetti.it/en/prodotto/15c6/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/15C6.jpg""]",[],grandinetti
2079,579,GN_2079,Standard,https://www.grandinetti.it/en/prodotto/15b6/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/15B6.jpg""]",[],grandinetti
2080,580,GN_2080,Standard,https://www.grandinetti.it/en/prodotto/1c4/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/1C4.jpg""]",[],grandinetti
2081,581,GN_2081,Standard,https://www.grandinetti.it/en/prodotto/2h5/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/2H5.jpg""]",[],grandinetti
2082,582,GN_2082,Standard,https://www.grandinetti.it/en/prodotto/2i6/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/2I6.jpg""]",[],grandinetti
2083,583,GN_2083,Standard,https://www.grandinetti.it/en/prodotto/3d5/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/3D5.jpg""]",[],grandinetti
2084,584,GN_2084,Standard,https://www.grandinetti.it/en/prodotto/12b2/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/12B2.jpg""]",[],grandinetti
2085,585,GN_2085,Standard,https://www.grandinetti.it/en/prodotto/12c6/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/12C6.jpg""]",[],grandinetti
2086,586,GN_2086,Standard,https://www.grandinetti.it/en/prodotto/48-grigio/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/48_grigio.jpg""]",[],grandinetti
2087,587,GN_2087,Standard,https://www.grandinetti.it/en/prodotto/54-nero/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/54_nero.jpg""]",[],grandinetti
2088,588,GN_2088,Standard,https://www.grandinetti.it/en/prodotto/56-ocra/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/56_ocra.jpg""]",[],grandinetti
2089,589,GN_2089,Standard,https://www.grandinetti.it/en/prodotto/65-marron/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/65_marron.jpg""]",[],grandinetti
2090,590,GN_2090,Standard,https://www.grandinetti.it/en/prodotto/a1-cold-gray-2/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/A1-cold-gray-2016.jpg""]",[],grandinetti
2091,591,GN_2091,Standard,https://www.grandinetti.it/en/prodotto/66-verde-acido/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/66_verde_acido.jpg""]",[],grandinetti
2092,592,GN_2092,Standard,https://www.grandinetti.it/en/prodotto/a2-cloudy-blue/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/A2-cloudy-blue-2016.jpg""]",[],grandinetti
2093,593,GN_2093,Standard,https://www.grandinetti.it/en/prodotto/a5-aubergine/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/A5-aubergine-2016.jpg""]",[],grandinetti
2094,594,GN_2094,Standard,https://www.grandinetti.it/en/prodotto/a3-india-yellow/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/A3-india-yellow-2016.jpg""]",[],grandinetti
2095,595,GN_2095,Standard,https://www.grandinetti.it/en/prodotto/a6-gray-smoke/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/A6-gray-smoke-2016.jpg""]",[],grandinetti
2096,596,GN_2096,Standard,https://www.grandinetti.it/en/prodotto/a9-sugar-paper/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/A9-sugar-paper-2016.jpg""]",[],grandinetti
2097,597,GN_2097,Standard,https://www.grandinetti.it/en/prodotto/a10-white-rope/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/A10-white-rope-2016.jpg""]",[],grandinetti
2098,598,GN_2098,Standard,https://www.grandinetti.it/en/prodotto/a12-green-wood/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/A12-green-wood-2016.jpg""]",[],grandinetti
2099,599,GN_2099,Standard,https://www.grandinetti.it/en/prodotto/a11-olive-green/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/A11-olive-green-2016.jpg""]",[],grandinetti
2100,600,GN_2100,Standard,https://www.grandinetti.it/en/prodotto/a16-white-milk/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/A16-white-milk-2016.jpg""]",[],grandinetti
2101,601,GN_2101,Standard,https://www.grandinetti.it/en/prodotto/a17-pitch-black/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/A17-pitch-black-2016.jpg""]",[],grandinetti
2102,602,GN_2102,Standard,https://www.grandinetti.it/en/prodotto/a20-green-hill/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/A20-green-hill-2016.jpg""]",[],grandinetti
2103,603,GN_2103,Standard,https://www.grandinetti.it/en/prodotto/a18-emerald-green/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/A18-emerald-green-2016.jpg""]",[],grandinetti
2104,604,GN_2104,Standard,https://www.grandinetti.it/en/prodotto/a21-red-clay/,"[""https://www.grandinetti.it/wp-content/uploads/2018/12/A21-red-clay-2016.jpg""]",[],grandinetti
3000,1833,MI_3000,Neted,https://www.milano-parquet.com/prodotti/listone-maestro-rovere-naturale/,"[""https://milano-parquet.com/wp-content/uploads/2024/11/Listone-maestro-Rovere-Naturale-levigato-free-class.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/Formato-listone-maestro.png""]",milano
3001,1833,MI_3001,Periat,https://www.milano-parquet.com/prodotti/listone-maestro-rovere-naturale-spazzolata/,"[""https://milano-parquet.com/wp-content/uploads/2024/11/Listone-maestro-naturale-spazzolato-free-class.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/Formato-listone-maestro.png""]",milano
3002,1834,MI_3002,Neted,https://www.milano-parquet.com/prodotti/listone-maestro-teak/,"[""https://milano-parquet.com/wp-content/uploads/2024/11/Listone-maestro-Doussie-Prima.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/Formato-listone-maestro.png""]",milano
3003,1835,MI_3003,Periat,https://www.milano-parquet.com/prodotti/naturale-eco-ligth/,"[""https://milano-parquet.com/wp-content/uploads/2024/11/Eco-Light.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png"", ""https://milano-parquet.com/wp-content/uploads/2025/04/Formato-listone-eco-ligth.jpg""]",milano
3004,1836,MI_3004,Periat,https://www.milano-parquet.com/prodotti/naturale-new/,"[""https://milano-parquet.com/wp-content/uploads/2025/04/ECO-LIGHT-NATURALE-1.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png"", ""https://milano-parquet.com/wp-content/uploads/2025/04/Formato-listone-eco-ligth.jpg""]",milano
3005,1837,MI_3005,Periat,https://www.milano-parquet.com/prodotti/smoked-new/,"[""https://milano-parquet.com/wp-content/uploads/2025/04/ECO-LIGHT-SMOKED-1.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png"", ""https://milano-parquet.com/wp-content/uploads/2025/04/Formato-listone-eco-ligth.jpg""]",milano
3006,605,MI_3006,Periat,https://www.milano-parquet.com/prodotti/naturalizzato-new/,"[""https://milano-parquet.com/wp-content/uploads/2025/04/ECO-LIGHT-NATURALIZZATO-1.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png"", ""https://milano-parquet.com/wp-content/uploads/2025/04/Formato-listone-eco-ligth.jpg""]",milano
3007,606,MI_3007,Periat,https://www.milano-parquet.com/prodotti/naturale-centocinquanta/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/Centocinquanta-Naturale.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Centocinquanta-misura-plancia.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png""]",milano
3008,607,MI_3008,Periat,https://www.milano-parquet.com/prodotti/naturalizzato-centocinquanta/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/Centocinquanta-Naturalizzato.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Centocinquanta-misura-plancia.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png""]",milano
3009,608,MI_3009,Periat,https://www.milano-parquet.com/prodotti/smoked-centocinquanta/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/Centocinquanta-Smoked.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Centocinquanta-misura-plancia.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png""]",milano
3010,609,MI_3010,Periat,https://www.milano-parquet.com/prodotti/grey-centocinquanta/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/Centocinquanta-Grey.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Centocinquanta-misura-plancia.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png""]",milano
3011,610,MI_3011,Free Class,https://www.milano-parquet.com/prodotti/naturale-sc-free-class/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/Ecowood-Plancia-Naturale-free-class.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Plancia-ecowood.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png""]",milano
3012,610,MI_3012,Natur,https://www.milano-parquet.com/prodotti/naturale-sc-natur/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/Ecowood-Plancia-Naturale-natur.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Plancia-ecowood.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png""]",milano
3013,611,MI_3013,Free Class,https://www.milano-parquet.com/prodotti/naturalizzato-sc-free-class/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/Ecowood-Plancia-Naturalizzato-free-class.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Plancia-ecowood.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png""]",milano
3014,611,MI_3014,Natur,https://www.milano-parquet.com/prodotti/naturalizzato-sc-natur/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/Ecowood-Plancia-Naturalizzato-natur.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Plancia-ecowood.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png""]",milano
3015,612,MI_3015,Free Class,https://www.milano-parquet.com/prodotti/smoked-sc-free-class/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/Ecowood-Plancia-Smoked-free-class.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Plancia-ecowood.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png""]",milano
3016,612,MI_3016,Natur,https://www.milano-parquet.com/prodotti/smoked-sc-natur/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/Ecowood-Plancia-smoked-natur.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Plancia-ecowood.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png""]",milano
3017,613,MI_3017,Periat,https://www.milano-parquet.com/prodotti/noce-americano-free-class/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/Tavole-del-Nord-Noce-americano.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Formato-listone-tdn-noce.png""]",milano
3018,614,MI_3018,Periat,https://www.milano-parquet.com/prodotti/noce-europeo-free-class/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/Tavole-del-Nord-Noce-europeo-plancia-H2o.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Formato-listone-tdn-noce.png""]",milano
3019,615,MI_3019,Periat,https://www.milano-parquet.com/prodotti/frassino-free-class/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/Tavole-del-Nord-Frassino-sbiancato.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-spine90.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-ilwduomo-spina90.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-chevron45.png.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-chevron45-maxi.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-chevron60.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-chevron60-maxi.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Formato-listone-tdn-larice.png""]",milano
3020,616,MI_3020,Periat,https://www.milano-parquet.com/prodotti/praga-natur/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/Tavole-del-Nord-Praga.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-spine90.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-spine90-maxi.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-chevron45.png.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-chevron45-maxi.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-chevron60.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-chevron60-maxi.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Formato-listone-tdn-Rovere.png""]",milano
3021,617,MI_3021,Patinat,https://www.milano-parquet.com/prodotti/kiev-naturale-natur/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/Tavole-del-Nord-Kiev-naturale.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-spine90.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-spine90-maxi.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-chevron45.png.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-chevron45-maxi.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-chevron60.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-tdn-chevron60-maxi.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-5.png"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Formato-listone-tdn-larice.png""]",milano
3022,618,MI_3022,Free Class,https://www.milano-parquet.com/prodotti/naturale-free-class/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/ILW-Free-Class-naturale.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-ilwduomo-spina90.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Formato-1-listone-ilw-duomo.png""]",milano
3023,619,MI_3023,Free Class,https://www.milano-parquet.com/prodotti/naturalizzato-free-class/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/ILW-Duomo-Free-Class-naturalizzato.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-ilwduomo-spina90.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Formato-1-listone-ilw-duomo.png""]",milano
3024,620,MI_3024,Free Class,https://www.milano-parquet.com/prodotti/light-smoked-free-class/,"[""https://milano-parquet.com/wp-content/uploads/2024/11/ILW-plancia-light-smoked-free-class.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-ilwduomo-spina90.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Formato-1-listone-ilw-duomo.png""]",milano
3025,618,MI_3025,Natur,https://www.milano-parquet.com/prodotti/naturale-natur-2/,"[""https://milano-parquet.com/wp-content/uploads/2024/10/ILW-Duomo-naturale-natur-Largo-200.jpg"", ""https://milano-parquet.com/wp-content/uploads/2024/11/misure-ilwduomo-spina90.png"", ""https://milano-parquet.com/wp-content/uploads/2024/11/PMG3146.jpg""]","[""https://milano-parquet.com/wp-content/uploads/2024/09/Superficie-Spazzolato-Copia-1-1.png"", ""https://milano-parquet.com/wp-content/uploads/2024/10/Formato-1-listone-ilw-duomo.png""]",milano
